Name,Ticker,Weight,Country,Sector
Sunny Optical Technology (Group) Co. Ltd.,None,0.01656882,China,Information Technology
Uni-President Enterprises Corp.,None,0.016556850000000005,Taiwan,Consumer Staples
Copart Inc.,None,0.016496999999999998,None,None
Simon Property Group Inc.,None,0.016479,None,None
AngloGold Ashanti Limited,None,0.016457760000000002,South Africa,Materials
Equity Residential,None,0.0163998,None,None
Agricultural Bank of China Limited Class H,None,0.01635021,China,Financials
First Republic Bank/CA,None,0.0163386,None,None
China Petroleum & Chemical Corporation Class H,None,0.01632006,China,Energy
Ameriprise Financial Inc.,None,0.016291800000000002,None,None
TATNEFT PJSC,None,0.01628937,Russia,Energy
CERNER CORP,CERN,0.0162,United States,Health Care
Laboratory Corp. of America Holdings,None,0.0161838,None,None
Keysight Technologies Inc.,None,0.016182000000000005,None,None
Fortinet Inc.,None,0.0161595,None,None
Freeport-McMoRan Inc.,None,0.0161424,None,None
Toronto-Dominion Bank,None,0.016101900000000002,None,None
Take-Two Interactive Software Inc.,None,0.0160821,None,None
Maruti Suzuki India Limited,None,0.016045919999999998,India,Consumer Discretionary
Geely Automobile Holdings Limited,None,0.016031880000000002,China,Consumer Discretionary
CMS Energy Corp.,None,0.015913800000000002,None,None
Anhui Conch Cement Company Limited Class H,None,0.015862409999999997,China,Materials
Republic Services Inc. Class A,None,0.0158508,None,None
Country Garden Holdings Co. Ltd.,None,0.01582623,China,Real Estate
Conagra Brands Inc.,None,0.0157662,None,None
Maxim Integrated Products Inc.,None,0.015760800000000002,None,None
Hologic Inc.,None,0.0156996,None,None
BHP Group Ltd.,None,0.015591600000000002,None,None
Ambev SA,None,0.015583410000000002,Brazil,Consumer Staples
Akamai Technologies Inc.,None,0.015551100000000002,None,None
Tyson Foods Inc. Class A,None,0.015497999999999998,None,None
China Resources Beer (Holdings) Co. Ltd.,None,0.015409260000000003,China,Consumer Staples
PT Telekomunikasi Indonesia (Persero) Tbk. Class B,None,0.015372899999999998,Indonesia,Communication Services
Incyte Corp.,None,0.015363900000000002,None,None
Keyence Corp.,None,0.015329700000000002,None,None
Cathay Financial Holdings Co. Ltd.,None,0.015309270000000002,Taiwan,Financials
INCYTE CORP,INCY,0.015300000000000001,United States,Health Care
Iberdrola SA,None,0.015124500000000003,None,None
British American Tobacco plc,None,0.015115499999999999,None,None
Old Dominion Freight Line Inc.,None,0.015066900000000001,None,None
Magazine Luiza S.A.,None,0.014996430000000003,Brazil,Consumer Discretionary
LARGAN Precision Co. Ltd.,None,0.014995439999999999,Taiwan,Information Technology
Teleflex Inc.,None,0.0149076,None,None
Kellogg Co.,None,0.014848200000000002,None,None
Saudi Arabian Oil Company (Saudi Aramco),None,0.01463247,Saudi Arabia,Energy
Quest Diagnostics Inc.,None,0.014622300000000001,None,None
Fubon Financial Holding Co. Ltd.,None,0.014608260000000003,Taiwan,Financials
Citrix Systems Inc.,None,0.014453100000000002,None,None
BP plc,None,0.014405400000000002,None,None
TAKE TWO INTERACTIVE SOFTWARE INC,TTWO,0.0144,United States,Communication
MAXIM INTEGRATED PRODUCTS INC,MXIM,0.0144,United States,Information Technology
Tractor Supply Co.,None,0.014314499999999999,None,None
CDW Corp./DE,None,0.014255100000000001,None,None
Kansas City Southern,None,0.014253300000000003,None,None
Sunac China Holdings Ltd.,None,0.014231429999999998,China,Real Estate
Amcor plc,None,0.0142137,None,None
Enel SPA,None,0.014178600000000003,None,None
Formosa Plastics Corporation,None,0.01414521,Taiwan,Materials
KIA Motors Corporation,None,0.014063580000000001,South Korea,Consumer Discretionary
Northern Trust Corp.,None,0.014052599999999998,None,None
Credicorp Ltd.,None,0.013983390000000002,None,None
Canadian National Railway Co.,None,0.013877100000000002,None,None
LyondellBasell Industries NV Class A,None,0.013811400000000003,None,None
Pioneer Natural Resources Co.,None,0.013745700000000001,None,None
Grupo Mexico S.A.B. de C.V. Class B,None,0.01371582,Mexico,Materials
CarMax Inc.,None,0.013714200000000001,None,None
Alibaba Health Information Technology Ltd.,None,0.01369935,China,Health Care
Cardinal Health Inc.,None,0.013678200000000001,None,None
FirstEnergy Corp.,None,0.0135909,None,None
LG Electronics Inc.,None,0.013526190000000002,None,None
CHECK POINT SOFTWARE TECHNOLOGIES,CHKP,0.013500000000000003,Israel,Information Technology
Grupo Financiero Banorte SAB de CV Class O,None,0.01347795,Mexico,Financials
ITC Limited,None,0.013402800000000001,India,Consumer Staples
Vulcan Materials Co.,None,0.013394700000000004,None,None
United Microelectronics Corp.,None,0.01333719,Taiwan,Information Technology
Rio Tinto plc,None,0.0132021,None,None
West Pharmaceutical Services Inc.,None,0.013201200000000003,None,None
Broadridge Financial Solutions Inc.,None,0.013196700000000004,None,None
Hartford Financial Services Group Inc.,None,0.013166100000000002,None,None
Masco Corp.,None,0.0131652,None,None
Bayer AG,None,0.0131391,None,None
First Abu Dhabi Bank P.J.S.C.,None,0.01312812,UAE,Financials
Emirates Telecommunications Group Company PJSC,None,0.013105080000000002,UAE,Communication Services
CD Projekt S.A.,None,0.013102200000000001,Poland,Communication Services
Discover Financial Services,None,0.013099499999999998,None,None
Enbridge Inc.,None,0.0130887,None,None
Unilever plc,None,0.0130815,None,None
Domino's Pizza Inc.,None,0.013048200000000001,None,None
Nasdaq Inc.,None,0.012954600000000002,None,None
ZTO Express (Cayman) Inc. Sponsored ADR Class A,None,0.012933360000000001,China,Industrials
WW Grainger Inc.,None,0.012927600000000001,None,None
China Steel Corporation,None,0.01291995,Taiwan,Materials
Berkshire Hathaway Inc. Class A,None,0.012915,None,None
Zebra Technologies Corp.,None,0.012886199999999999,None,None
AmerisourceBergen Corp. Class A,None,0.012867300000000002,None,None
Dover Corp.,None,0.012834900000000002,None,None
Qorvo Inc.,None,0.012794400000000001,None,None
Reckitt Benckiser Group plc,None,0.0127575,None,None
KT & G Corporation,None,0.01275732,South Korea,Consumer Staples
Duke Realty Corp.,None,0.012747600000000001,None,None
Healthpeak Properties Inc.,None,0.012645000000000002,None,None
Evergy Inc.,None,0.012636900000000001,None,None
First Financial Holding Co. Ltd.,None,0.012631950000000001,Taiwan,Financials
Las Vegas Sands Corp.,None,0.012631500000000002,None,None
CITRIX SYSTEMS INC,CTXS,0.012600000000000004,United States,Information Technology
CDW CORP,CDW,0.012600000000000004,United States,Information Technology
Essex Property Trust Inc.,None,0.0125838,None,None
China Pacific Insurance (Group) Co. Ltd. Class H,None,0.01257336,China,Financials
CBRE Group Inc. Class A,None,0.012547800000000001,None,None
Taiwan Cement Corp.,None,0.012547440000000003,Taiwan,Materials
Li Ning Company Limited,None,0.012472380000000003,China,Consumer Discretionary
Longfor Group Holdings Ltd.,None,0.012418919999999998,China,Real Estate
Garmin Ltd.,None,0.0124056,None,None
Hana Financial Group Inc.,None,0.0123831,None,None
Expeditors International of Washington Inc.,None,0.0123471,None,None
Hormel Foods Corp.,None,0.0123201,None,None
Quanta Computer Inc.,None,0.012304350000000002,Taiwan,Information Technology
Arista Networks Inc.,None,0.012300300000000004,None,None
Ventas Inc.,None,0.012295799999999999,None,None
Schneider Electric SE,None,0.0122526,None,None
Standard Bank Group Limited,None,0.012237570000000003,South Africa,Financials
Bajaj Finance Limited,None,0.01220391,India,Financials
Fifth Third Bancorp,None,0.012186000000000002,None,None
Royal Dutch Shell plc Class A,None,0.012132,None,None
PT Bank Mandiri (Persero) Tbk,None,0.01211688,Indonesia,Financials
Hong Kong Exchanges & Clearing Ltd.,None,0.012115799999999998,None,None
Tiffany & Co.,None,0.012083400000000001,None,None
ENN Energy Holdings Limited,None,0.012072960000000002,China,Utilities
ViacomCBS Inc. Class B,None,0.012056400000000002,None,None
Cooper Cos. Inc.,None,0.0120555,None,None
SAMSUNG C&T CORP,None,0.011985840000000001,South Korea,Industrials
Paycom Software Inc.,None,0.0119817,None,None
Occidental Petroleum Corp.,None,0.011884500000000003,None,None
Advanced Info Service Public Co. Ltd.(Alien Mkt),None,0.0118323,Thailand,Communication Services
Southwest Airlines Co.,None,0.011783700000000001,None,None
FMC Corp.,None,0.011780100000000002,None,None
M&T Bank Corp.,None,0.011742300000000002,None,None
TRIP COM GROUP ADR LTD,TCOM,0.0117,China,Consumer Discretionary
International Paper Co.,None,0.0116748,None,None
NVR Inc.,None,0.0116721,None,None
ABIOMED Inc.,None,0.0116694,None,None
Wuliangye Yibin Co. Ltd. Class A,None,0.01166454,China,Consumer Staples
Alliant Energy Corp.,None,0.0116496,None,None
STERIS plc,None,0.011619900000000002,None,None
Mid-America Apartment Communities Inc.,None,0.011617200000000001,None,None
Vipshop Holdings Ltd Sponsored ADR,None,0.01156986,China,Consumer Discretionary
Taiwan Cooperative Financial Holding Co. Ltd.,None,0.011548170000000002,Taiwan,Financials
Formosa Chemicals & Fibre Corporation,None,0.011532240000000003,Taiwan,Materials
International Flavors & Fragrances Inc.,None,0.011528100000000003,None,None
Waters Corp.,None,0.011504700000000003,None,None
Boston Properties Inc.,None,0.0114777,None,None
Itausa - Investimentos Itau SA Pfd,None,0.01139238,Brazil,Financials
Dr. Reddy's Laboratories Ltd.,None,0.0113823,India,Health Care
Extra Space Storage Inc.,None,0.011375099999999999,None,None
Xylem Inc./NY,None,0.011365199999999999,None,None
Yihai International Holding Ltd.,None,0.01127223,China,Consumer Staples
Airports of Thailand Public Co. Ltd.(Alien Mkt),None,0.011253959999999999,Thailand,Industrials
OTP Bank Nyrt,None,0.011224800000000002,Hungary,Financials
BYD Company Limited Class H,None,0.01121598,China,Consumer Discretionary
Daiichi Sankyo Co. Ltd.,None,0.011169000000000002,None,None
Hess Corp.,None,0.011139300000000003,None,None
Varian Medical Systems Inc.,None,0.011119500000000003,None,None
Genuine Parts Co.,None,0.0111033,None,None
Atmos Energy Corp.,None,0.011084400000000001,None,None
Country Garden Services Holdings Co. Ltd.,None,0.011083500000000001,China,Industrials
Martin Marietta Materials Inc.,None,0.011067300000000002,None,None
Malayan Banking Bhd.,None,0.011045700000000002,Malaysia,Financials
ASE Technology Holding Co. Ltd.,None,0.01104039,Taiwan,Information Technology
Zurich Insurance Group AG,None,0.0110376,None,None
Leidos Holdings Inc.,None,0.011005200000000001,None,None
SK Innovation Co. Ltd,None,0.01100475,South Korea,Energy
China Tower Corp. Ltd. Class H,None,0.01098018,China,Communication Services
Nucor Corp.,None,0.0109701,None,None
Western Digital Corp.,None,0.010963800000000001,None,None
Brown-Forman Corp. Class B,None,0.010932299999999999,None,None
Hewlett Packard Enterprise Co.,None,0.0109125,None,None
Takeda Pharmaceutical Co. Ltd.,None,0.010885500000000001,None,None
Samba Financial Group,None,0.01083654,Saudi Arabia,Financials
L'Oreal SA,None,0.010833300000000002,None,None
Deutsche Telekom AG,None,0.0108324,None,None
Asian Paints Ltd.,None,0.01080774,India,Materials
CH Robinson Worldwide Inc.,None,0.0107613,None,None
J M Smucker Co.,None,0.0107523,None,None
IDEX Corp.,None,0.010719000000000001,None,None
SK Holdings Co. Ltd.,None,0.0107145,None,None
Halliburton Co.,None,0.0106956,None,None
PT Astra International Tbk,None,0.01060668,Indonesia,Consumer Discretionary
Royal Dutch Shell plc Class B,None,0.0105597,None,None
ONEOK Inc.,None,0.0105471,None,None
adidas AG,None,0.0105435,None,None
PetroChina Company Limited Class H,None,0.010542060000000002,China,Energy
China Gas Holdings Limited,None,0.010505430000000001,China,Utilities
LG Corp,None,0.010487970000000001,South Korea,Industrials
KDDI Corp.,None,0.010439100000000002,None,None
Realtek Semiconductor Corp,None,0.01042308,Taiwan,Information Technology
Synchrony Financial,None,0.0104076,None,None
Air Liquide SA,None,0.0103878,None,None
Delta Air Lines Inc.,None,0.0103545,None,None
Mahindra & Mahindra Ltd.,None,0.01034838,India,Consumer Discretionary
MercadoLibre Inc.,None,0.0103383,None,None
Barrick Gold Corp.,None,0.0102519,None,None
KeyCorp,None,0.010193400000000002,None,None
NortonLifeLock Inc.,None,0.0101889,None,None
Celanese Corp. Class A,None,0.010186200000000001,None,None
Siam Cement Public Co. Ltd.(Alien Mkt),None,0.01015434,Thailand,Materials
Asustek Computer Inc.,None,0.010151190000000001,Taiwan,Information Technology
Basf Se,None,0.0101466,None,None
Cincinnati Financial Corp.,None,0.010117800000000001,None,None
Yuanta Financial Holding Co. Ltd.,None,0.01011474,Taiwan,Financials
Omnicom Group Inc.,None,0.010071000000000002,None,None
Bank of Nova Scotia,None,0.010044,None,None
SVB Financial Group,None,0.009938700000000002,None,None
EXPEDIA GROUP INC,EXPE,0.009900000000000003,United States,Consumer Discretionary
BIOMARIN PHARMACEUTICAL INC,BMRN,0.009900000000000003,United States,Health Care
ULTA BEAUTY INC,ULTA,0.009900000000000003,United States,Consumer Discretionary
CITIC Securities Co. Ltd. Class H,None,0.009885330000000001,China,Financials
Sun Pharmaceutical Industries Limited,None,0.009842400000000001,India,Health Care
China Conch Venture Holdings Ltd.,None,0.00978408,China,Industrials
Wabtec Corp.,None,0.0097074,None,None
E*TRADE Financial Corp.,None,0.0096615,None,None
United Rentals Inc.,None,0.0096255,None,None
Jacobs Engineering Group Inc.,None,0.009605700000000002,None,None
Hua Nan Financial Holdings Co. Ltd.,None,0.0095805,Taiwan,Financials
PulteGroup Inc.,None,0.009575100000000001,None,None
Principal Financial Group Inc.,None,0.009562500000000002,None,None
JB Hunt Transport Services Inc.,None,0.009515700000000002,None,None
Teledyne Technologies Inc.,None,0.0095139,None,None
Koninklijke Philips NV,None,0.0095049,None,None
Expedia Group Inc.,None,0.009497700000000001,None,None
Gartner Inc.,None,0.009479700000000002,None,None
China National Building Material Co. Ltd. Class H,None,0.00947538,China,Materials
Shimao Group Holdings Limited,None,0.00946971,China,Real Estate
Daikin Industries Ltd.,None,0.0094662,None,None
MTN Group Limited,None,0.009459540000000002,South Africa,Communication Services
Lojas Renner S.A.,None,0.009453060000000001,Brazil,Consumer Discretionary
Chailease Holding Co. Ltd.,None,0.009406440000000002,Taiwan,Financials
Larsen & Toubro Ltd.,None,0.00940239,India,Industrials
Tyler Technologies Inc.,None,0.0093852,None,None
Ulta Beauty Inc.,None,0.0093681,None,None
Taiwan Mobile Co. Ltd.,None,0.009358380000000001,Taiwan,Communication Services
Mitsubishi UFJ Financial Group Inc.,None,0.009351,None,None
Square Inc.,None,0.009315,None,None
Samsung Electro-Mechanics Co. Ltd,None,0.00930546,South Korea,Information Technology
UDR Inc.,None,0.009277200000000003,None,None
Citizens Financial Group Inc.,None,0.009243900000000003,None,None
Bid Corporation Limited,None,0.00920142,South Africa,Consumer Staples
Shin-Etsu Chemical Co. Ltd.,None,0.0091917,None,None
Lonza Group AG,None,0.009182700000000002,None,None
Seagate Technology plc,None,0.009149400000000002,None,None
Rumo SA,None,0.009093420000000001,Brazil,Industrials
Fortune Brands Home & Security Inc.,None,0.009084599999999998,None,None
Jack Henry & Associates Inc.,None,0.0090828,None,None
Riyad Bank,None,0.00907173,Saudi Arabia,Financials
Top Glove Corporation Bhd.,None,0.00904059,Malaysia,Health Care
Concho Resources Inc.,None,0.0090396,None,None
Anheuser-Busch InBev SA/NV,None,0.009038700000000002,None,None
Nintendo Co. Ltd.,None,0.0090153,None,None
Brookfield Asset Management Inc. Class A,None,0.009008100000000002,None,None
Regions Financial Corp.,None,0.0090063,None,None
Globant SA,None,0.009005670000000002,Argentina,Information Technology
ABB Ltd.,None,0.008967600000000001,None,None
Rosneft Oil Co. Sponsored GDR RegS,None,0.008966070000000001,Russia,Energy
BHP Group plc,None,0.008965800000000001,None,None
Westpac Banking Corp.,None,0.008937900000000002,None,None
Adyen NV,None,0.008892900000000002,None,None
China Shenhua Energy Co. Ltd. Class H,None,0.00889236,China,Energy
Magnit PJSC Sponsored GDR RegS,None,0.00889146,Russia,Consumer Staples
Powszechna Kasa Oszczednosci Bank Polski SA,None,0.00886626,None,None
Whirlpool Corp.,None,0.008842500000000001,None,None
Advance Auto Parts Inc.,None,0.008820000000000001,None,None
Baker Hughes Co. Class A,None,0.008776800000000001,None,None
Western Union Co.,None,0.0087741,None,None
CenterPoint Energy Inc.,None,0.008765100000000001,None,None
Eastman Chemical Co.,None,0.0087624,None,None
Polyus PJSC Sponsored GDR Class S,None,0.00875565,Russia,Materials
Localiza Rent A Car S.A.,None,0.008730090000000001,Brazil,Industrials
PerkinElmer Inc.,None,0.008722800000000001,None,None
Henry Schein Inc.,None,0.008688600000000001,None,None
